,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
205,3XH7ZM9YY6IDCWRZALN97H7XZAG9RB,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:00 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:00 PDT 2020,,,3G5W44VEUC69QMY6P9PNN63S7H4KGR,A27A3Z6J7745DI,Submitted,2020-05-25 17:18:12,2020-05-25 17:20:45,Thu May 28 17:20:45 PDT 2020,,,,153,0% (0/0),0% (0/0),0% (0/0),cnndm7535,two_stage_rl_out,"['512', '513', '514', '515', '516', '517', '518', '519', '520', '521', '522', '523', '524', '525', '526', '527']",Saudi forces launched air strikes on Yemen a month ago to stop advances . Prince Alwaleed Bin Talal has promised to give each pilot a free Bentley . He apparently made the pledge on social media but the post has since been deleted .,Air strikes were launched by Saudi forces.,Air strikes were launched a month ago.,Air strikes were launched against rebels.,Saudi forces have been beating back Shite Houthi.,Shite Houthis are rebels.,Shite Houthis are in Yemen.,Prince Alwaleed Bin Talal pledged Bentleys.,Prince Alwaleed Bin Talal pledged for pilots involved in bombings.,Prince Alwaleed Bin Talal / He pleged on Wednesday.,Prince Alwaleed Bin Talal / He pledged after bombing raids resumed.,Bombing raids resumed despite official announcement that they would be halted.,The official announcement came last night.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,p,p,n,{},,
206,3EQPA8A388KBKZQZ6E8ZIENZ4WBJZ9,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3MH9DQ75710NTI3IJNTPTTCQ988UG4,AE3ZQZ2Z81Z11,Submitted,2020-05-25 17:49:10,2020-05-25 17:49:52,Thu May 28 17:49:52 PDT 2020,,,,42,0% (0/0),0% (0/0),0% (0/0),cnndm10368,two_stage_rl_out,"['1312', '1313', '1314', '1315', '1316', '1317', '1318', '1319', '1320', '1321', '1322', '1323', '1324', '1325', '1326', '1327']",Rory mcilroy is looking to complete a career Grand Slam this week . The 25 - year - old heads to the Augusta National for the first time in his career . Only five men have won all four of golf ' s majors in the Masters era .,Rory Mcilroy is bidding to win a Masters title,This will be the first Masters title in Rory Mcilroy's career,The Masters competition will take place in Augusta,Rory Mcilroy is a Northern Irishman,Rory Mcilroy finished eighth in Georgia,Rory Mcilroy played last year,Rory Mcilroy played in Georgia,Rory Mcilroy won the Open last year,Rory Mcilroy won the USPGA championship last year,Rory Mcilroy is looking for third straight major victory,Niall Horan is a one direction star,Niall Horan caddied for Rory Mcilroy,Rory Mcilroy was in a contest on Wednesday,Rory Mcilroy scored par - 3 in the contest,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,{},,
208,3V7ICJJA0E4PZJ4YXT5SQURDVWZ4BX,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3483FV8BEJ7CCD5AOQAXBJ49W3F62P,AKTQD9Y44G495,Submitted,2020-05-25 17:15:30,2020-05-25 17:45:57,Thu May 28 17:45:57 PDT 2020,,,,1827,100% (33/33),100% (33/33),100% (33/33),cnndm7547,two_stage_rl_out,"['592', '593', '594', '595', '596', '597', '598', '599', '600', '601', '602', '603', '604', '605', '606', '607']",Floyd Mayweather faces Manny Pacquiao in Las Vegas on May 2 . The fight has been billed as the fight of the century by Joe Calzaghe . Tickets for the fight finally go on sale on Thursday night .,Floy Mayweather and Manny Pacquiao face off.,The face off will happen in Las Vegas.,The face off will happen on May 2.,Joe Calzaghe believes Mayweather's unbeaten record is a burden.,Mayweather has an unbeaten record.,Joe Calzaghe is a Welshman.,Joe Calzaghe thinks Mayweather will beat Manny Pacquiao.,Ricky Hatton gives prediciton to Jeff Powell.,The tickets of the face off go on sale.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,p,{},,
209,3V7ICJJA0E4PZJ4YXT5SQURDVWZ4BX,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3DR23U6WEA2A9RS2DNDROU5CDEKETE,A12ATVBE1I4567,Submitted,2020-05-25 17:35:59,2020-05-25 17:57:11,Thu May 28 17:57:11 PDT 2020,,,,1272,0% (0/0),0% (0/0),0% (0/0),cnndm7547,two_stage_rl_out,"['592', '593', '594', '595', '596', '597', '598', '599', '600', '601', '602', '603', '604', '605', '606', '607']",Floyd Mayweather faces Manny Pacquiao in Las Vegas on May 2 . The fight has been billed as the fight of the century by Joe Calzaghe . Tickets for the fight finally go on sale on Thursday night .,Floy Mayweather and Manny Pacquiao face off.,The face off will happen in Las Vegas.,The face off will happen on May 2.,Joe Calzaghe believes Mayweather's unbeaten record is a burden.,Mayweather has an unbeaten record.,Joe Calzaghe is a Welshman.,Joe Calzaghe thinks Mayweather will beat Manny Pacquiao.,Ricky Hatton gives prediciton to Jeff Powell.,The tickets of the face off go on sale.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,p,{},,
210,3DGDV62G8SXH0ZQLCK45SZZ4SMI2PK,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3DH6GAKTY3D418ISJGE3HLY9GMGYZY,A3ENQKD0V9VHBF,Submitted,2020-05-25 18:05:53,2020-05-25 18:06:24,Thu May 28 18:06:24 PDT 2020,,,,31,0% (0/0),0% (0/0),0% (0/0),cnndm5257,two_stage_rl_out,"['864', '865', '866', '867', '868', '869', '870', '871', '872', '873', '874', '875', '876', '877', '878', '879']","Chris Christie appeared on The Tonight Show and called out Jimmy Fallon for his weight jokes about the New Jersey governor . Fallon pulled out two spoons thinking the men could share the ice cream , at which point Christie took the treat for himself . Christie has not yet announced if he plans to run for president in the upcoming election .",Chris Christie appeared on The Tonight Show.,Chris Christie called out Jimmy Fallon for his weight jokes about the governor.,Chris Christie called out Jimmy Fallon.,Jimmy Fallon brought out ice cream.,The ice cream was for the two to share.,Chris Christie hoarded the ice cream.,The ice cream was a pint of ice cream.,The ice cream was brought out later in the program.,Chris Christie was asked if he would run for president.,Chris Christie said ; ' I ’ve got a day job which keeps me busy ' .,Chris Christie said ; ' I ’ve got a day job which keeps me busy '  when asked if he would run for president.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
212,3AC6MFV6AO6FTTV9IE5E617KR47HZ2,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,30BUDKLTXIJ8OPHCCRVTLEZYXAN5E1,A3LAD18MPD1CPO,Submitted,2020-05-25 16:38:57,2020-05-25 16:40:19,Thu May 28 16:40:19 PDT 2020,,,,82,0% (0/0),0% (0/0),0% (0/0),cnndm8054,two_stage_rl_out,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","Just 28 of 700 , 000 babies born in the UK in 2013 were given the name . That compares to 235 Garys being born in 1996 , when the name was the 147th most popular in Britain . In 2013 , it didn ' t even make the Top 1 , 000 .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,{},,
213,3AC6MFV6AO6FTTV9IE5E617KR47HZ2,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3907X2AHF5TKMJNF3M96HJVQR702PK,A59L67EZKMC3V,Submitted,2020-05-25 16:48:30,2020-05-25 16:49:32,Thu May 28 16:49:32 PDT 2020,,,,62,0% (0/0),0% (0/0),0% (0/0),cnndm8054,two_stage_rl_out,"['64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79']","Just 28 of 700 , 000 babies born in the UK in 2013 were given the name . That compares to 235 Garys being born in 1996 , when the name was the 147th most popular in Britain . In 2013 , it didn ' t even make the Top 1 , 000 .",Gary was a British name.,Gary was the 147th most popular British name in 1996.,Gary was the 1001st most popular British name in 2013.,Gary reached height of its popularity in 1964.,Gary was the 16th most popular British name in 1964 (or at the height of its popularity).,Dexter is one of the top 100 most popular British names.,Jenson is now one of the top 100 most popular British names.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,{},,
214,32W3UF2E0S989OW4BT1N1EXVDHZ4C4,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3OXV7EAXLJE1XV1TSQO2UT912G736N,A3LAD18MPD1CPO,Submitted,2020-05-25 16:32:55,2020-05-25 16:33:41,Thu May 28 16:33:41 PDT 2020,,,,46,0% (0/0),0% (0/0),0% (0/0),cnndm7910,two_stage_rl_out,"['880', '881', '882', '883', '884', '885', '886', '887', '888', '889', '890', '891', '892', '893', '894', '895']","The footage captured at Spring Garden Station in Philadelphia on Tuesday . The group of youngsters viciously attacking the victims . They then pull them to the ground , punch them and repeatedly stamp on their heads . Other parts of the brawl are hidden from the cameras behind pillars in the subway station .",A fight (could also be called brawl or confrontation) occurred.,The fight happened at Spring Gardens Station.,The fight was captured on CCTV.,Fight involved students.,Students involved were from Benjamin Franklin High School.,Benjamin Franklin High School is nearby.,At one point an attacker fell.,An attacker fell onto the tracks.,The fallen attacker managed to get back up.,"After the confrontation, the victims and attackers walked onto the same train .",Victims walked onto a train after confrontation.,Attackers walked onto a train after confrontation.,The fight happened in Philadelphia.,BLANK,BLANK,BLANK,n,n,n,p,n,n,n,p,p,n,n,n,n,n,n,n,{},,
215,32W3UF2E0S989OW4BT1N1EXVDHZ4C4,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3SBEHTYCWSRI6ITIJCQHHQVJK93YIQ,AE861G0AY5RGT,Submitted,2020-05-25 17:10:31,2020-05-25 17:29:01,Thu May 28 17:29:01 PDT 2020,,,,1110,100% (1/1),100% (1/1),100% (1/1),cnndm7910,two_stage_rl_out,"['880', '881', '882', '883', '884', '885', '886', '887', '888', '889', '890', '891', '892', '893', '894', '895']","The footage captured at Spring Garden Station in Philadelphia on Tuesday . The group of youngsters viciously attacking the victims . They then pull them to the ground , punch them and repeatedly stamp on their heads . Other parts of the brawl are hidden from the cameras behind pillars in the subway station .",A fight (could also be called brawl or confrontation) occurred.,The fight happened at Spring Gardens Station.,The fight was captured on CCTV.,Fight involved students.,Students involved were from Benjamin Franklin High School.,Benjamin Franklin High School is nearby.,At one point an attacker fell.,An attacker fell onto the tracks.,The fallen attacker managed to get back up.,"After the confrontation, the victims and attackers walked onto the same train .",Victims walked onto a train after confrontation.,Attackers walked onto a train after confrontation.,The fight happened in Philadelphia.,BLANK,BLANK,BLANK,n,n,n,p,n,n,n,p,p,n,n,n,n,n,n,n,{},,
216,3XEDXEGFY7C9TYQRK5VJDUKQ1ESK0H,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,33SA9F9TR2I218WW8SI2BECBH8YEW0,A16J6DE1FEIYEQ,Submitted,2020-05-25 17:17:13,2020-05-25 17:25:07,Thu May 28 17:25:07 PDT 2020,,,,474,0% (0/0),0% (0/0),0% (0/0),cnndm1273,two_stage_rl_out,"['1584', '1585', '1586', '1587', '1588', '1589', '1590', '1591', '1592', '1593', '1594', '1595', '1596', '1597', '1598', '1599']","Lindsay Sandiford , 58 , believes she will be executed by the end of the year . She was sentenced to death after Indonesian police linked her to almost five kilograms of cocaine . Andrew Chan , 31 , and Myuran Sukumaran , 33 , were executed along with six other prisoners by an Indonesian firing squad . The Australian pair were the first to die in the latest round of executions after a final KFC bucket meal .",Lindsay Sandiford is afraid,Lindsay Sandiford fears she will be next to face the firing squad,Andrew Chan was killed,Myuran Sukumaran was killed,Lindsay Sandiford is 58 year old.,Lindsay Sandiford has been on a death row.,Lindsay Sandiford has been in Bali.,Lindsay Sandiford has been on a death row since 2012.,Lindsay Sandiford was convicted in 2012.,Lindsay Sandiford was convicted for attempting to smuggle cocaine,The cocaine was worth 1.6 million,Myuran Sukumaran had a final KFC bucket meal,Andrew Chan had a final KFC bucket meal,BLANK,BLANK,BLANK,n,n,p,p,n,n,n,n,p,p,p,p,n,n,n,n,{},,
217,3XEDXEGFY7C9TYQRK5VJDUKQ1ESK0H,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3WQQ9FUS6FIT44OU0Y06WQ34W4K8BH,AHKYVHP6591H8,Submitted,2020-05-25 17:27:09,2020-05-25 17:36:07,Thu May 28 17:36:07 PDT 2020,,,,538,100% (31/31),100% (31/31),100% (31/31),cnndm1273,two_stage_rl_out,"['1584', '1585', '1586', '1587', '1588', '1589', '1590', '1591', '1592', '1593', '1594', '1595', '1596', '1597', '1598', '1599']","Lindsay Sandiford , 58 , believes she will be executed by the end of the year . She was sentenced to death after Indonesian police linked her to almost five kilograms of cocaine . Andrew Chan , 31 , and Myuran Sukumaran , 33 , were executed along with six other prisoners by an Indonesian firing squad . The Australian pair were the first to die in the latest round of executions after a final KFC bucket meal .",Lindsay Sandiford is afraid,Lindsay Sandiford fears she will be next to face the firing squad,Andrew Chan was killed,Myuran Sukumaran was killed,Lindsay Sandiford is 58 year old.,Lindsay Sandiford has been on a death row.,Lindsay Sandiford has been in Bali.,Lindsay Sandiford has been on a death row since 2012.,Lindsay Sandiford was convicted in 2012.,Lindsay Sandiford was convicted for attempting to smuggle cocaine,The cocaine was worth 1.6 million,Myuran Sukumaran had a final KFC bucket meal,Andrew Chan had a final KFC bucket meal,BLANK,BLANK,BLANK,n,n,p,p,n,n,n,n,n,p,p,p,p,n,n,n,{},,
218,3CESM1J3FMRV296NB8U3A6OC1ON6W0,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,354P56DE9PROLC0D1FUV8FH9P8VS7A,A16J6DE1FEIYEQ,Submitted,2020-05-25 17:04:19,2020-05-25 17:08:32,Thu May 28 17:08:32 PDT 2020,,,,253,0% (0/0),0% (0/0),0% (0/0),cnndm5635,two_stage_rl_out,"['384', '385', '386', '387', '388', '389', '390', '391', '392', '393', '394', '395', '396', '397', '398', '399']",Bright Yellow Gatso had previously enforced the 30mph speed limit . But it has not been working for more than two years after every fixed device was switched off in the West Midlands .,A Speed Camera was discovered pointing at a house.,The house was in Handsworth.,Handsworth was in Birmingham.,Fixed cameras were switched off across the West Midlands.,Fixed cameras were switched off across West Midlands in Spring of 2013.,She is not going to be part of a new trial.,The trial is about digital technology.,Obsolete camera may be taken down.,Engineers examine the device.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,{},,
219,3CESM1J3FMRV296NB8U3A6OC1ON6W0,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:01 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:01 PDT 2020,,,3N1FSUEFLAOL00ZC2R1ZA4BZX3V4D8,A1OXMMKQV14L13,Submitted,2020-05-25 17:01:52,2020-05-25 17:02:56,Thu May 28 17:02:56 PDT 2020,,,,64,0% (0/0),0% (0/0),0% (0/0),cnndm5635,two_stage_rl_out,"['384', '385', '386', '387', '388', '389', '390', '391', '392', '393', '394', '395', '396', '397', '398', '399']",Bright Yellow Gatso had previously enforced the 30mph speed limit . But it has not been working for more than two years after every fixed device was switched off in the West Midlands .,A Speed Camera was discovered pointing at a house.,The house was in Handsworth.,Handsworth was in Birmingham.,Fixed cameras were switched off across the West Midlands.,Fixed cameras were switched off across West Midlands in Spring of 2013.,She is not going to be part of a new trial.,The trial is about digital technology.,Obsolete camera may be taken down.,Engineers examine the device.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,{},,
