,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
260,3B0MCRZMCVIDS6RREIFHOC7X3W9PPT,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:35 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:35 PDT 2020,,,374TNBHA8GJVNGH1WKVQQSM5BIRYQY,AD1FDB9A61LMS,Submitted,2020-05-25 14:27:00,2020-05-25 14:27:58,Thu May 28 14:27:58 PDT 2020,,,,58,100% (97/97),100% (97/97),100% (97/97),cnndm8997,neusumm_out,"['1424', '1425', '1426', '1427', '1428', '1429', '1430', '1431', '1432', '1433', '1434', '1435', '1436', '1437', '1438', '1439']","Stevie McCrorie has been crowned the winner of the Voice UK 2015 , after beating fellow contestant Lucy O'Byrne in the final . Now mentor Ricky Wilson , his fellow Celebrity Judges Rita Ora , Tom Jones and will.i.am , and most of all bosses at the BBC will all have their fingers crossed for his success . Because it's not just a hit single Stevie Needs , he also has to break the curse of previous winners who have failed to do anything but flop out of the charts .",Leanne Mitchell has been dropped by her label,Leanne Mitchell sings at a holiday camp,Andrea Begley is yet to become a household name,Jermain Jackman is yet to become a household name,Stevie won in 2015,Will Stevie become a chart success?,Will Stevie become another voice flop?,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,p,n,n,n,n,{},,
261,3B0MCRZMCVIDS6RREIFHOC7X3W9PPT,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:35 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:35 PDT 2020,,,3AWETUDC97GIB83NFYS0VX4LQ2TZI2,A104V8NZIQFN2F,Submitted,2020-05-25 15:41:09,2020-05-25 15:42:54,Thu May 28 15:42:54 PDT 2020,,,,105,0% (0/0),0% (0/0),0% (0/0),cnndm8997,neusumm_out,"['1424', '1425', '1426', '1427', '1428', '1429', '1430', '1431', '1432', '1433', '1434', '1435', '1436', '1437', '1438', '1439']","Stevie McCrorie has been crowned the winner of the Voice UK 2015 , after beating fellow contestant Lucy O'Byrne in the final . Now mentor Ricky Wilson , his fellow Celebrity Judges Rita Ora , Tom Jones and will.i.am , and most of all bosses at the BBC will all have their fingers crossed for his success . Because it's not just a hit single Stevie Needs , he also has to break the curse of previous winners who have failed to do anything but flop out of the charts .",Leanne Mitchell has been dropped by her label,Leanne Mitchell sings at a holiday camp,Andrea Begley is yet to become a household name,Jermain Jackman is yet to become a household name,Stevie won in 2015,Will Stevie become a chart success?,Will Stevie become another voice flop?,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,p,p,p,n,n,{},,
262,3BFF0DJK9108XQ0QNGSVORD5FJ1STH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3S06PH7KSWS4812TF9IXC64WLJO1DV,A3HII8DX9SINOU,Submitted,2020-05-25 17:15:42,2020-05-25 17:16:58,Thu May 28 17:16:58 PDT 2020,,,,76,100% (43/43),100% (43/43),100% (43/43),cnndm7174,neusumm_out,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","It is the final defeat in a battle that involved two generations of Mrs Alexander's family . It kicked off 35 years ago when Mrs Alexander's aunt found her vegetable patch at the property would not grow anything worth eating because of the leylandii . The dispute rumbled on , with Mrs Alexander , 54 , claiming that the trees knocked # 20,000 off the value of her property .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
264,3CVDZS289LOVGQ5K8ZRKVEZYWLBFMK,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:39 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:39 PDT 2020,,,39O5D9O87YGQDCAU2H15GT1BY2MC3S,A104V8NZIQFN2F,Submitted,2020-05-25 16:57:36,2020-05-25 16:59:09,Thu May 28 16:59:09 PDT 2020,,,,93,0% (0/0),0% (0/0),0% (0/0),cnndm6329,neusumm_out,"['1536', '1537', '1538', '1539', '1540', '1541', '1542', '1543', '1544', '1545', '1546', '1547', '1548', '1549', '1550', '1551']","Wheelchair - bound Christopher Starrs , 50 , was allowed to go free from court with just a suspended jail sentence in January after admitting his part in a two - and - a-half year con against his employer Bt . Starrs , along with fellow BT Openreach Manager Phillip Tamplin , invented clamped cars , overtime hours and damage to Home Owners ' property during broadband installation , and paid off engineers to help them make the fake claims . Both Starrs and Tamplin , 53 , who made # 124,000 from the Con , admitted submitting the string of bogus expenses .",Christopher Starrs was spared jail,Christopher Starrs was spared in an ` Act of Mercy '.,Christopher Starrs was spared by a Judge.,Christopher Starrs was spared in January.,Senior judge has now said his colleague took his eye off the ball,The senior judge is Nicholas Cooke QC,The senior judge said starrs should have been jailed,Christopher Starrs is wheelchair bound,The senior judge thinks Christopher Starrs should thank his lucky stars.,Christopher Starrs sentence was allowed to stand,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,p,n,n,n,p,n,{},,
265,3CVDZS289LOVGQ5K8ZRKVEZYWLBFMK,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:39 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:39 PDT 2020,,,3II4UPYCOOVSP5MA0O8CD7C4TUWDQG,A3HII8DX9SINOU,Submitted,2020-05-25 15:12:56,2020-05-25 15:16:51,Thu May 28 15:16:51 PDT 2020,,,,235,100% (43/43),100% (43/43),100% (43/43),cnndm6329,neusumm_out,"['1536', '1537', '1538', '1539', '1540', '1541', '1542', '1543', '1544', '1545', '1546', '1547', '1548', '1549', '1550', '1551']","Wheelchair - bound Christopher Starrs , 50 , was allowed to go free from court with just a suspended jail sentence in January after admitting his part in a two - and - a-half year con against his employer Bt . Starrs , along with fellow BT Openreach Manager Phillip Tamplin , invented clamped cars , overtime hours and damage to Home Owners ' property during broadband installation , and paid off engineers to help them make the fake claims . Both Starrs and Tamplin , 53 , who made # 124,000 from the Con , admitted submitting the string of bogus expenses .",Christopher Starrs was spared jail,Christopher Starrs was spared in an ` Act of Mercy '.,Christopher Starrs was spared by a Judge.,Christopher Starrs was spared in January.,Senior judge has now said his colleague took his eye off the ball,The senior judge is Nicholas Cooke QC,The senior judge said starrs should have been jailed,Christopher Starrs is wheelchair bound,The senior judge thinks Christopher Starrs should thank his lucky stars.,Christopher Starrs sentence was allowed to stand,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,p,n,n,n,n,n,{},,
266,3DIIW4IV9TJZMRI433X9CHVQQMII4J,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:37 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:37 PDT 2020,,,354GIDR5ZGUA2SGH7EQ2JU13M2N00C,A12ATVBE1I4567,Submitted,2020-05-25 18:20:13,2020-05-25 18:37:17,Thu May 28 18:37:17 PDT 2020,,,,1024,0% (0/0),0% (0/0),0% (0/0),cnndm307,neusumm_out,"['1488', '1489', '1490', '1491', '1492', '1493', '1494', '1495', '1496', '1497', '1498', '1499', '1500', '1501', '1502', '1503']","( CNN ) the victory of a 72 - year - old former general , Muhammadu Buhari , in the Nigerian elections represents a moment of maturity in West African politics . Buhari , who some 30 years ago was Nigeria's harsh military leader , could of course prove to be a disaster ; so many self - described reformers have been . Swath . Now he has won the presidency promising to tackle those intertwined problems of Boko Haram and corruption . Get the Army functioning properly again , Nigerians hope , and it will be able to drive back the fundamentalists . But the peaceful transition of power from President Goodluck Jonathan to President Buhari is the first of its kind in history . And the fact that the winner ran on an anti-corruption platform suggests that ordinary Nigerians have finally had enough of the venality of their elites . For Too Long , Nigeria's poor have been victims of their country's enormous wealth . The cancer of corruption has to be cut out .",Muhammadu Buhar won Nigeria Vote.,Muhammadu Buhar won on a campaign.,Muhammadu Buhar's campaign was against corruption.,Muhammadu Buhar is an ex-dictator.,Jonathan Administration failed to address corruption .,Jonathan Administration failed to address poverty.,Jonathan Administration failed to address rise of Boko Haram .,Muhammadu Buhar may be a tonic.,Nigeria has seen years of misrule.,Tim Stanley is the speaker.,The misrule was by the Jonathan Administration.,There is a reason for optimism.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,p,p,{},,
267,3DIIW4IV9TJZMRI433X9CHVQQMII4J,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:37 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:37 PDT 2020,,,3U0SRXB7CIT1NISN2XBFE2Y33LIRNX,AHKYVHP6591H8,Submitted,2020-05-25 17:09:20,2020-05-25 17:13:50,Thu May 28 17:13:50 PDT 2020,,,,270,100% (31/31),100% (31/31),100% (31/31),cnndm307,neusumm_out,"['1488', '1489', '1490', '1491', '1492', '1493', '1494', '1495', '1496', '1497', '1498', '1499', '1500', '1501', '1502', '1503']","( CNN ) the victory of a 72 - year - old former general , Muhammadu Buhari , in the Nigerian elections represents a moment of maturity in West African politics . Buhari , who some 30 years ago was Nigeria's harsh military leader , could of course prove to be a disaster ; so many self - described reformers have been . Swath . Now he has won the presidency promising to tackle those intertwined problems of Boko Haram and corruption . Get the Army functioning properly again , Nigerians hope , and it will be able to drive back the fundamentalists . But the peaceful transition of power from President Goodluck Jonathan to President Buhari is the first of its kind in history . And the fact that the winner ran on an anti-corruption platform suggests that ordinary Nigerians have finally had enough of the venality of their elites . For Too Long , Nigeria's poor have been victims of their country's enormous wealth . The cancer of corruption has to be cut out .",Muhammadu Buhar won Nigeria Vote.,Muhammadu Buhar won on a campaign.,Muhammadu Buhar's campaign was against corruption.,Muhammadu Buhar is an ex-dictator.,Jonathan Administration failed to address corruption .,Jonathan Administration failed to address poverty.,Jonathan Administration failed to address rise of Boko Haram .,Muhammadu Buhar may be a tonic.,Nigeria has seen years of misrule.,Tim Stanley is the speaker.,The misrule was by the Jonathan Administration.,There is a reason for optimism.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,n,{},,
268,3DWGDA5PPJSNGY5LFSDQT8EHM44V1G,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3M0BCWMB80K4U5KCY1GCA66QEAPBWZ,A101U3FTZYY87V,Submitted,2020-05-25 14:21:22,2020-05-25 14:22:05,Thu May 28 14:22:05 PDT 2020,,,,43,100% (2/2),100% (2/2),100% (2/2),cnndm3172,neusumm_out,"['1120', '1121', '1122', '1123', '1124', '1125', '1126', '1127', '1128', '1129', '1130', '1131', '1132', '1133', '1134', '1135']","Baron the German Shepherd was filmed as he helped get the dishes done at home in California . Footage shows the pup reaching up and grabbing rinsed goods between his teeth from the sink , before loading them into The Dishwasher . He then gets back up on his back legs to collect his next load .",Baron is a German Shepard.,Baron/Pup was filmed.,Baron/Pup helped get the dishes done at home,Baron/Pup's home is in California.,Baron/Pup was filmed when he helped get the dishes done at home.,Baron/Pup was professionally trained.,Baron/Pup was trained at the Hill Country K9 School.,"Baron/Pup dishwashing clip has been watched over 27,000 times.",Viewers have deemed the dog's cleaning antics ' cute '.,Viewers have deemed the dog's cleaning antics ' adorable '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
269,3DWGDA5PPJSNGY5LFSDQT8EHM44V1G,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3TS1AR6UQV2FH7VRVVUW1GYU0H9F7K,A2PGZ4K8RFSTTI,Submitted,2020-05-25 14:26:20,2020-05-25 14:27:25,Thu May 28 14:27:25 PDT 2020,,,,65,100% (2/2),100% (2/2),100% (2/2),cnndm3172,neusumm_out,"['1120', '1121', '1122', '1123', '1124', '1125', '1126', '1127', '1128', '1129', '1130', '1131', '1132', '1133', '1134', '1135']","Baron the German Shepherd was filmed as he helped get the dishes done at home in California . Footage shows the pup reaching up and grabbing rinsed goods between his teeth from the sink , before loading them into The Dishwasher . He then gets back up on his back legs to collect his next load .",Baron is a German Shepard.,Baron/Pup was filmed.,Baron/Pup helped get the dishes done at home,Baron/Pup's home is in California.,Baron/Pup was filmed when he helped get the dishes done at home.,Baron/Pup was professionally trained.,Baron/Pup was trained at the Hill Country K9 School.,"Baron/Pup dishwashing clip has been watched over 27,000 times.",Viewers have deemed the dog's cleaning antics ' cute '.,Viewers have deemed the dog's cleaning antics ' adorable '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
270,3E9VAUV7C020EGDQGMT3B8BE8FCAYS,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:39 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:39 PDT 2020,,,34HJIJKLPAK7UHZYTC1TGQH6X9FV4C,A8UI77795LTGF,Submitted,2020-05-25 14:59:07,2020-05-25 15:00:45,Thu May 28 15:00:45 PDT 2020,,,,98,0% (0/0),0% (0/0),0% (0/0),cnndm10586,neusumm_out,"['576', '577', '578', '579', '580', '581', '582', '583', '584', '585', '586', '587', '588', '589', '590', '591']","The experiment , which involved treating the coins and notes in a substance that allows bacteria to grow quickly , highlights how dirty handling money can be . Thousands of bacteria colonies were discovered on banknotes and coins chosen at random from scientists ' pockets . The students found thousands of bacteria colonies living on their money .",Students discovered colonies.,Students were from University of Surrey.,There were thousands of colonies.,Students submerged coins in agar.,Students submerged notes in agar.,Submerging things in agar accelerated growth PF bacteria.,Most bacteria was harmless on the money.,One bacteria caused boils.,One bacteria caused spots.,Previous studies have revealed MRSA bacteria on notes.,Previous studies have revealed MRSA bacteria on coins.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,n,n,n,n,n,n,{},,
271,3E9VAUV7C020EGDQGMT3B8BE8FCAYS,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:39 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:39 PDT 2020,,,3I0BTBYZA297ZNC2FM1BBMVNYE40YD,A18EM8NGUWCGGA,Submitted,2020-05-25 15:09:33,2020-05-25 15:11:07,Thu May 28 15:11:07 PDT 2020,,,,94,0% (0/0),0% (0/0),0% (0/0),cnndm10586,neusumm_out,"['576', '577', '578', '579', '580', '581', '582', '583', '584', '585', '586', '587', '588', '589', '590', '591']","The experiment , which involved treating the coins and notes in a substance that allows bacteria to grow quickly , highlights how dirty handling money can be . Thousands of bacteria colonies were discovered on banknotes and coins chosen at random from scientists ' pockets . The students found thousands of bacteria colonies living on their money .",Students discovered colonies.,Students were from University of Surrey.,There were thousands of colonies.,Students submerged coins in agar.,Students submerged notes in agar.,Submerging things in agar accelerated growth PF bacteria.,Most bacteria was harmless on the money.,One bacteria caused boils.,One bacteria caused spots.,Previous studies have revealed MRSA bacteria on notes.,Previous studies have revealed MRSA bacteria on coins.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,n,n,n,n,n,n,{},,
